movie_id,movie_title,title_year,duration,language,country,color,budgets,num_critic,facenumber_in_poster,num_voted_users,aspect_ratio,movie_facebook_likes,imdb_score,content_rating
958,Outbreak,1995,127,English,USA,Color,50000000,64,3,91176,185,0,66,R
959,Non-Stop,2014,106,English,UK,Color,50000000,359,0,200647,235,24000,70,PG-13
960,"Race to Witch Mountain",2009,98,English,USA,Color,65000000,166,3,43328,235,0,57,PG
961,"V for Vendetta",2005,132,English,USA,Color,54000000,525,1,791783,235,48000,82,R
962,"Shanghai Knights",2003,114,English,USA,Color,50000000,165,2,81444,235,955,62,PG-13
964,"Curious George",2006,78,English,USA,Color,50000000,87,0,12845,185,624,66,G
965,"Herbie Fully Loaded",2005,101,English,USA,Color,50000000,117,1,36431,185,1000,47,G
966,"Don't Say a Word",2001,113,English,USA,Color,50000000,113,0,40362,235,970,63,R
967,"Hansel & Gretel: Witch Hunters",2013,98,English,Germany,Color,50000000,349,2,159868,235,45000,61,R
968,Unfaithful,2002,124,English,USA,Color,50000000,152,0,63067,185,0,67,R
969,"I Am Number Four",2011,109,English,USA,Color,60000000,288,1,195043,185,27000,61,PG-13
970,Syriana,2005,128,English,USA,Color,50000000,358,0,109188,235,0,70,R
971,"13 Hours",2016,144,English,USA,Color,50000000,204,0,47764,235,44000,74,R
972,"The Book of Life",2014,95,English,USA,Color,50000000,156,1,45580,235,18000,73,PG
973,Firewall,2006,105,English,USA,Color,50000000,171,1,50170,235,773,58,PG-13
974,"Absolute Power",1997,121,English,USA,Color,50000000,76,0,39529,235,1000,67,R
975,"G.I. Jane",1997,125,English,USA,Color,50000000,97,1,60326,235,2000,58,R
976,"The Game",1997,129,English,USA,Color,50000000,157,1,261069,235,25000,78,R
977,"Silent Hill",2006,132,English,Canada,Color,50000000,267,0,172792,235,0,66,R
978,"The Replacements",2000,118,English,USA,Color,50000000,118,1,48322,185,0,65,PG-13
979,"American Reunion",2012,113,English,USA,Color,50000000,291,7,172112,185,39000,67,R
980,"The Negotiator",1998,140,English,Germany,Color,50000000,68,2,107227,235,3000,73,R
981,"Into the Storm",2014,89,English,USA,Color,50000000,228,0,54101,185,15000,58,PG-13
982,"Beverly Hills Cop III",1994,104,English,USA,Color,55000000,36,1,60293,185,669,55,R
983,"Gremlins 2: The New Batch",1990,106,English,USA,Color,50000000,105,0,68428,185,0,63,PG-13
984,"The Judge",2014,141,English,USA,Color,50000000,276,1,136973,235,47000,74,R
985,"The Peacemaker",1997,124,English,USA,Color,50000000,93,2,46451,235,0,59,R
986,"Resident Evil: Apocalypse",2004,98,English,Germany,Color,45000000,191,1,151580,235,0,62,R
987,"Bridget Jones: The Edge of Reason",2004,108,English,UK,Color,40000000,143,1,74315,235,0,59,R
988,"Out of Time",2003,114,English,USA,Color,50000000,124,3,45895,235,1000,65,R
989,"On Deadly Ground",1994,101,English,USA,Color,50000000,47,1,17997,235,812,44,R
990,"The Adventures of Sharkboy and Lavagirl 3-D",2005,93,English,USA,Color,50000000,66,1,20310,185,0,35,PG
991,"The Beach",2000,119,English,USA,Color,50000000,118,0,176169,235,0,66,R
992,"Raising Helen",2004,119,English,USA,Color,50000000,93,1,30890,185,718,60,PG-13
993,"Ninja Assassin",2009,99,English,USA,Color,40000000,235,0,58349,235,0,64,R
994,"For Love of the Game",1999,137,English,USA,Color,50000000,113,0,26034,235,0,65,PG-13
996,Striptease,1996,117,English,USA,Color,40000000,51,1,34896,185,877,43,R
997,Marmaduke,2010,87,English,USA,Color,50000000,98,0,11257,235,0,42,PG
998,Hereafter,2010,129,English,USA,Color,50000000,315,0,80140,235,16000,65,PG-13
999,"Murder by Numbers",2002,115,English,USA,Color,50000000,136,0,43574,185,0,61,R
1000,Assassins,1995,132,English,France,"Black and White",50000000,61,0,62981,185,0,63,R
1001,"Hannibal Rising",2007,131,English,UK,Color,50000000,209,0,86374,235,3000,62,R
1002,"The Story of Us",1999,95,English,USA,Color,50000000,99,1,18404,185,0,59,R
1003,"The Host",2013,125,English,USA,Color,40000000,298,3,92461,235,43000,59,PG-13
1004,Basic,2003,98,English,Germany,Color,50000000,131,0,49926,235,0,65,R
1005,"Blood Work",2002,110,English,USA,Color,50000000,146,1,34356,235,705,64,R
1006,"The International",2009,118,English,USA,Color,50000000,245,0,80196,235,0,65,R
1007,"Escape from L.A.",1996,101,English,USA,Color,50000000,104,0,54021,235,0,57,R
1009,"The Iron Giant",1999,90,English,USA,Color,70000000,162,1,128455,235,0,80,PG
1010,"The Life Aquatic with Steve Zissou",2004,119,English,USA,Color,50000000,259,8,139535,235,0,73,R
1011,"Free State of Jones",2016,139,English,USA,Color,50000000,79,1,3077,185,10000,67,R
1012,"The Life of David Gale",2003,130,English,USA,Color,50000000,141,0,88270,235,0,75,R
1013,"Man of the House",2005,100,English,USA,Color,40000000,59,5,19829,235,779,54,PG-13
1014,"Run All Night",2015,114,English,USA,Color,50000000,236,2,76010,235,15000,66,R
1015,"Eastern Promises",2007,96,English,USA,Color,25000000,356,1,189249,185,0,77,R
1016,"Into the Blue",2005,110,English,USA,Color,50000000,120,3,63599,235,0,58,PG-13
1017,"The Messenger: The Story of Joan of Arc",1999,158,English,France,Color,390000000,111,0,55889,235,0,64,R
1018,"Your Highness",2011,102,English,USA,Color,49900000,208,3,85237,235,18000,56,R
1019,"Dream House",2011,84,English,USA,Color,55000000,174,0,46239,235,0,60,PG-13
1020,"Mad City",1997,115,English,USA,Color,50000000,59,2,16562,235,697,62,PG-13
1021,"Baby's Day Out",1994,99,English,USA,Color,50000000,22,1,33186,185,0,59,PG
1022,"The Scarlet Letter",1995,135,English,USA,Color,50000000,34,1,12037,235,943,51,R
1023,"Fair Game",2010,108,English,USA,Color,22000000,214,2,38513,235,9000,68,PG-13
1025,Domino,2005,127,English,France,Color,50000000,186,0,58015,235,0,60,R
1026,Jade,1995,107,English,USA,Color,50000000,50,0,9227,185,422,51,R
1027,Gamer,2009,95,English,USA,Color,50000000,180,1,113483,185,0,58,R
1028,"Beautiful Creatures",2013,124,English,USA,Color,60000000,231,7,67796,235,14000,62,PG-13
1029,"Death to Smoochy",2002,109,English,UK,Color,55000000,105,2,34730,185,0,64,R
1030,"Zoolander 2",2016,102,English,USA,Color,50000000,226,4,34964,235,28000,48,PG-13
1031,"The Big Bounce",2004,88,English,USA,Color,50000000,75,5,15880,235,288,49,PG-13
1032,"What Planet Are You From?",2000,87,English,USA,Color,50000000,82,0,8070,185,255,56,R
1033,"Drive Angry",2011,104,English,USA,Color,50000000,296,1,81800,185,15000,55,R
1034,"Street Fighter: The Legend of Chun-Li",2009,96,English,Canada,Color,18000000,103,2,19824,235,0,37,PG-13
1035,"The One",2001,85,English,USA,Color,49000000,98,1,77684,235,0,59,PG-13
1037,"The Adventures of Ford Fairlane",1990,104,English,USA,Color,40000000,48,5,14429,235,2000,63,R
1039,Traffic,2000,190,English,USA,Color,48000000,223,0,170684,185,0,76,R
1040,"Indiana Jones and the Last Crusade",1989,127,English,USA,Color,48000000,149,5,515306,235,0,83,PG-13
1042,Chappie,2015,120,English,USA,Color,49000000,371,0,172965,235,67000,69,R
1043,"The Bone Collector",1999,118,English,USA,Color,48000000,75,2,120202,235,0,67,R
1044,"Panic Room",2002,112,English,USA,Color,48000000,233,0,206104,235,0,68,R
1045,"The Tooth Fairy",2006,89,English,USA,Color,1500000,32,0,1263,178,352,46,
1046,"Three Kings",1999,114,English,USA,Color,48000000,150,1,137854,235,3000,71,R
1047,"Child 44",2015,137,English,"Czech Republic",Color,50000000,172,3,40568,235,18000,64,R
1048,"Rat Race",2001,112,English,Canada,Color,48000000,103,8,93367,235,0,64,PG-13
1049,K-PAX,2001,120,English,USA,Color,48000000,140,1,148490,235,0,74,PG-13
1050,"Kate & Leopold",2001,123,English,USA,Color,48000000,125,1,64595,185,0,64,PG-13
1051,Bedazzled,2000,93,English,USA,Color,48000000,125,2,81888,235,0,60,PG-13
1052,"The Cotton Club",1984,123,English,USA,Color,58000000,36,1,12771,185,828,65,R
1053,"3:10 to Yuma",2007,122,English,USA,Color,55000000,295,1,237872,235,0,78,R
1054,"Taken 3",2014,115,English,France,Color,48000000,222,0,133436,235,38000,60,PG-13
1055,"Out of Sight",1998,123,English,USA,Color,48000000,158,1,71708,185,0,70,R
1056,"The Cable Guy",1996,96,English,USA,Color,47000000,72,1,122347,235,0,60,PG-13
1058,"Dick Tracy",1990,105,English,USA,Color,100000000,72,1,47819,185,2000,61,PG
1059,"The Thomas Crown Affair",1999,113,English,USA,Color,48000000,152,0,73068,235,0,68,R
